ID,NIVEL 1,NIVEL 2,NIVEL 3,NIVEL 4,NIVEL 5,NIVEL 6,TIPO DE EMISSAO,GÁS,TERRITÓRIO,IBGE,MUNICIPIO,ATIVIDADE ECONÔMICA,PRODUTO,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
459,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CO2e (t) GTP-AR4,AM,1301654,AM - Guajará,SANEAMENTO,NA,"79,04","87,38","85,87","95,84","106,52","117,95","130,18","143,23","157,1","171,88","190,34","244,7","316,86","396,72","229,04","251,86","286,11","600,49","387,41","454,52","489,1",387,"320,02","313,98","315,04","345,66","380,68","356,92","358,6","354,21"
460,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CO2e (t) GTP-AR4,AM,1301704,AM - Humaitá,SANEAMENTO,NA,"391,14","423,79","313,24","343,39","389,41","424,32","461,35","516,81","559,19","621,78","680,02","812,75","919,47","1011,91","633,81","608,75","628,7","1459,41","861,43","954,59","1132,64","914,82",743,"733,8","721,72","831,32","921,32","842,24","851,98","835,59"
461,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CO2e (t) GTP-AR4,AM,1301803,AM - Ipixuna,SANEAMENTO,NA,"87,78","95,51","129,69","142,63","156,46","177,76","193,78","210,75","236,42","255,81","280,5","379,36","474,85","581,09","392,65","436,65","488,06","853,3","545,28","619,18","873,9","703,68","584,74","583,91","579,96","662,31","736,59","686,88","702,26","702,62"
462,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CO2e (t) GTP-AR4,AM,1301852,AM - Iranduba,SANEAMENTO,NA,"251,69","278,83","407,24","442,29","493,16","547,65","605,89","668,08","734,36","804,94","893,03","1073,7","1229,11","1366,61","866,06","844,06","887,24","1088,57","587,24","563,51","661,45","520,85","423,88","415,38","413,75","453,55","510,13","489,04","461,88","468,91"
463,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CO2e (t) GTP-AR4,AM,1301902,AM - Itacoatiara,SANEAMENTO,NA,"565,5","641,91","661,1","754,95","825,56","932,88","1014,34","1136,24","1229,45","1328,02","1495,1","1808,67","2121,97","2418,73","1561,58","1623,12","1692,64","3004,63","1769,63","1893,15","2001,55","1599,64",1320,"1290,62","1250,22","1368,51","1554,11","1454,24","1455,73","1414,35"
464,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CO2e (t) GTP-AR4,AM,1301951,AM - Itamarati,SANEAMENTO,NA,"37,47","43,16","32,11","37,24","39,21","45,01","51,25","53,81","60,81","63,75","72,62","105,6","137,68","173,42","125,75","136,53","158,84","305,72","201,69","231,61","274,46","207,27","172,09","163,93","155,39","172,87","183,03","167,71","162,73","157,2"
465,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CO2e (t) GTP-AR4,AM,1302009,AM - Itapiranga,SANEAMENTO,NA,"84,75","92,73","114,49","126,56","139,48","156,49","171,39","190,79","207,67","225,67","252,59","299,03","342,9","383,58","238,63","234,58","237,09","389,23","218,01","220,72","182,24","144,8","118,11","114,65",110,"126,15","137,16","127,35","126,51","122,12"
466,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CO2e (t) GTP-AR4,AM,1302108,AM - Japurá,SANEAMENTO,NA,"138,27","153,56","125,74","140,84","157,03","174,38","192,91","212,73","228,52","250,69","278,45","338,78","398,64","457,97","378,51","395,49","420,24","299,8","167,45","153,79","300,2","232,49","190,65","143,86","127,96",130,"127,25","107,17","81,22","66,9"
467,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CO2e (t) GTP-AR4,AM,1302207,AM - Juruá,SANEAMENTO,NA,"50,86","55,09","62,87","68,94","78,19","85,19","95,7","103,74","115,69","124,81","140,33","211,37","224,46","271,47","186,58","199,65","220,95","450,56","288,47","329,57","442,63","350,17","292,86","293,39","292,77","334,76","370,83","355,7","356,07","357,08"
468,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CO2e (t) GTP-AR4,AM,1302306,AM - Jutaí,SANEAMENTO,NA,"177,44","198,04","257,78","290,45","325,6","352,9","392,78","435,38","480,89","516,77","576,27","773,24",1024,"1314,01","958,28","1080,32","1233,49","1418,22","890,69","990,05","1259,41","977,14","801,05","713,59","676,38","712,73","756,91","681,73","635,61","599,43"
469,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CO2e (t) GTP-AR4,AM,1302405,AM - Lábrea,SANEAMENTO,NA,"363,57","408,19","298,66","338,15","368,36","413,39","461,64","499,09","553,57","611,73","667,09","801,05","936,2","1065,31","672,45","669,86","695,78","1746,21","1067,79","1191,16","1287,36","1019,81","841,2","828,35","831,53","914,42","1016,22","952,81","960,95","950,5"
470,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CO2e (t) GTP-AR4,AM,1302504,AM - Manacapuru,SANEAMENTO,NA,"471,65","543,14","591,21","652,87","718,78","789,05","898,47","979,82","1066,17","1157,69","1273,39","1591,71","1928,71","2272,94","1521,72","1588,33","1697,84","2920,6","1776,12","1961,09","2107,77","1685,65","1347,79","1370,85","1336,18","1459,67","1619,76","1521,87","1459,96","1477,25"
471,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CO2e (t) GTP-AR4,AM,1302553,AM - Manaquiri,SANEAMENTO,NA,"204,98","227,61","228,26","255,93","285,7","317,57","351,71","381,85","420,29","461,32","512,45","629,57","754,78","884,17","577,81","598,6","633,31","1518,67","920,77","1039,61","1284,64","1022,29","852,13","874,94","879,39","980,88","1103,35","1045,37","1077,34","1071,54"
472,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CO2e (t) GTP-AR4,AM,1302603,AM - Manaus,SANEAMENTO,NA,"1854,33","1921,79","2148,24","2264,48","2980,78","3135,93","3296,12","3461,42","4358,3","4569,21","4858,27","6137,68","6201,56","7343,76","3963,86","3120,97","3386,5","3895,16","2372,94","1314,33","1538,31","1281,57","1254,27","1233,41","1319,47","1449,72","1270,92","1292,69","1301,9","1324,55"
473,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CO2e (t) GTP-AR4,AM,1302702,AM - Manicoré,SANEAMENTO,NA,"641,98","719,28","610,33","689,3","758,14","848,52","927,52","1011,5","1120,3","1215,72","1358,34","1608,79","1871,5","2088,1","1328,43","1303,05","1352,4","2673,93","1596,66","1697,19","1886,45","1468,1","1205,77","1181,79","1193,21","1308,2","1438,84","1361,13","1332,72","1319,41"
474,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CO2e (t) GTP-AR4,AM,1302801,AM - Maraã,SANEAMENTO,NA,"141,03","157,44","189,22","213,18","238,98","266,68","288,3","319,57","352,96","388,54","422,99","548,01","681,63",809,"559,9","589,32","654,71","973,22","601,55","671,73","733,17","565,02","462,33","455,76","443,83","480,22","526,97","483,52","474,55","453,4"
475,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CO2e (t) GTP-AR4,AM,1302900,AM - Maués,SANEAMENTO,NA,"402,99","446,46","504,74","564,28","628,17","696,57","769,73","847,74","930,86","1019,31","1129,93","1420,3","1681,23","1983,67","1302,93","1361,99","1441,44","2558,25","1524,8","1689,52","1962,06","1561,91","1275,11","1291,71","1268,04","1394,55","1557,47","1472,33","1447,1","1434,82"
476,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CO2e (t) GTP-AR4,AM,1303007,AM - Nhamundá,SANEAMENTO,NA,"230,75","258,04","252,21","284,45","312,58","349,36","381,58","423,45","460,15","507,41",566,"701,62","829,12","969,55","641,04","662,7","710,27","1307,99","795,93","879,81","983,04","776,45","630,56","628,08","616,3","674,11","751,26","697,57","684,81","680,94"
477,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CO2e (t) GTP-AR4,AM,1303106,AM - Nova Olinda do Norte,SANEAMENTO,NA,"195,83","215,25","335,35","372,6","412,5","465,69","511,74","560,77","612,95","668,31","751,58","951,86","1147,64","1378,46","932,72","975,93","1072,29","1725,92","1032,65","1148,71","1257,81","982,97","812,77","799,92","811,13","891,68","977,58","928,51","913,62","907,29"
478,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CO2e (t) GTP-AR4,AM,1303205,AM - Novo Airão,SANEAMENTO,NA,"102,84","113,24","66,37","73,83","81,86","90,42","99,56","114,05","124,65","135,94","150,07","173,47","203,68","223,6","136,79","128,46","130,69","519,13","330,19","384,98","402,21","317,09","271,3","270,49","269,6","298,78","330,11","315,79","322,38","318,74"
479,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CO2e (t) GTP-AR4,AM,1303304,AM - Novo Aripuanã,SANEAMENTO,NA,"154,65","171,3","215,83","241,28","268,63","290,23","321,12","354,04","389,19","426,58","473,26","626,19","776,39","958,65","662,52","711,13","802,2","1248,31","782,96","873,96","1153,64","898,93","744,61","730,74","733,77","805,16","884,96","838,14","827,01","824,76"
480,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CO2e (t) GTP-AR4,AM,1303403,AM - Parintins,SANEAMENTO,NA,"942,95","1060,98","1407,62","1558,01","1757,86","1931,55","2116,6","2358,87","2570,19","2844,28","3130,36","3770,15","4352,47","4991,24","3201,52","3244,94","3388,55","5069,25","2936,41","3080,89","3048,57","2375,95","1958,48","1903,01","1874,86","2043,8","2257,16","2141,33","2060,16","2080,28"
481,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CO2e (t) GTP-AR4,AM,1303502,AM - Pauini,SANEAMENTO,NA,"70,27","80,93","65,29","75,71","86,97","91,5","104,2","109,42","123,64","138,87","147,66","217,57","299,25","394,88","287,59","324,95","377,95","780,29","512,77","592,33","682,35","536,06","432,17","428,95","415,19","450,53","496,65","463,76","445,71","436,17"
482,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CO2e (t) GTP-AR4,AM,1303536,AM - Presidente Figueiredo,SANEAMENTO,NA,"68,23","74,08","159,47","175,13","191,77","217,29","236,53","256,94","287,6","310,95","350,66","492,68","554,1","652,73","457,36","478,4","530,16","893,18","548,23","596,06","695,93","546,85","463,25","462,61","458,4","508,59","572,65","545,48","557,76","550,36"
483,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CO2e (t) GTP-AR4,AM,1303569,AM - Rio Preto da Eva,SANEAMENTO,NA,"83,67","92,9","214,92","240,71","260,96","290,21","321,55","354,97","390,64","428,59","475,98","653,58","779,6","928,54","653,16","706,56","784,59","1352,46","830,41","933,59","1009,94","792,25","671,69","667,63","661,06","731,34","816,06","776,76","790,74","789,22"
484,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CO2e (t) GTP-AR4,AM,1303601,AM - Santa Isabel do Rio Negro,SANEAMENTO,NA,"162,54","175,8","104,91","114,85","129,89","141,34","158,48","171,61","190,99","205,93","231,13","273,37","325,8","374,83","231,29","221,65","227,09","1000,68","641,86","741,42","852,01","681,13","571,82","574,55","581,12","647,15","728,68","692,24","696,96","702,22"
485,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CO2e (t) GTP-AR4,AM,1303700,AM - Santo Antônio do Içá,SANEAMENTO,NA,"220,68","245,07","344,9","386,29","418,76","465,73","515,96","569,63","626,86","687,71","763,71","956,21","1169,89","1397,89","935,8","992,67",1086,"1522,22","921,76","1009,55","898,63","707,98","586,86","529,81","501,71","534,04","581,64","532,07","493,2","471,91"
486,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CO2e (t) GTP-AR4,AM,1303809,AM - São Gabriel da Cachoeira,SANEAMENTO,NA,"265,12","296,76","331,77","361,77","406,4","454,27","491,49","545,64","603,44","648,89","724,41","910,99","1124,07","1325,08","887,55","926,68","1024,42","2036,39","1246,48","1424,82","1455,76","1131,12","948,18","931,34","912,59","1032,27","1117,1","1054,39","1060,6","1050,65"
487,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CO2e (t) GTP-AR4,AM,1303908,AM - São Paulo de Olivença,SANEAMENTO,NA,"149,83","168,25","247,23","269,91","303,86","340,29","368,52","409,72","453,8","488,27","545,83","765,51","1025,06","1327,01","979,2","1113,58","1319,97","2544,01","1647,41","1943,39","2199,6","1726,57","1452,95","1435,84","1424,52","1595,94","1742,84","1639,24","1659,35","1645,47"
488,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CO2e (t) GTP-AR4,AM,1303957,AM - São Sebastião do Uatumã,SANEAMENTO,NA,"106,13","118,56","164,25","182,12","204,31","224,95","250,36","273,79","302,64","329,38","362,99","426,7","494,7","559,3","360,67","359,63","368,61","578,33","327,78","336,31","402,08","322,44","265,05","263,87","268,36","297,14","333,98","309,45","315,56","314,76"
489,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CO2e (t) GTP-AR4,AM,1304005,AM - Silves,SANEAMENTO,NA,"94,09","102,96","121,94","134,8","151,85","166,7","182,53","203,18","221,24","244,58","269,08","331,34","397,31","461,85","305,66","314,69","334,91","514,72","306,1","329,38","360,4","279,25","230,22","222,67","217,8","236,72","260,9","240,33","237,73","233,74"
490,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CO2e (t) GTP-AR4,AM,1304062,AM - Tabatinga,SANEAMENTO,NA,"166,36","185,69","202,81","229,05","257,28","287,59","320,05","354,78","391,85","410,81","458,63","603,28","733,52","906,79","636,95","667,56","753,52","1339,28","849,27","942,39","1204,83","970,56","806,83","798,28","779,61","859,92","983,64","926,77","900,05","918,98"
491,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CO2e (t) GTP-AR4,AM,1304104,AM - Tapauá,SANEAMENTO,NA,"127,98","144,69","94,41","107,81","122,27","137,81","144,85","162,26","180,91","200,8","213,51","298,69","375,32","459,66","307,9","324,54","355,61","759,3","485,13","556,17","651,43","466,04","385,93","366,05","345,95","383,66",405,"369,91","356,93","343,55"
492,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CO2e (t) GTP-AR4,AM,1304203,AM - Tefé,SANEAMENTO,NA,"643,11","692,15","714,09","804,65","874,66","977,7","1088,12","1206,18","1298,86","1431,55","1596,37",1944,"2221,47","2538,59","1641,56","1657,21","1732,22","2604,72","1527,25","1613,31","1678,71","1284,55","1027,35","1017,38","982,2","1055,84","1132,85","1053,78","1022,06","980,58"
493,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CO2e (t) GTP-AR4,AM,1304237,AM - Tonantins,SANEAMENTO,NA,"119,53","133,42","171,85","193,66","217,08","242,22","261,87","290,29","320,61","352,92","384,16","501,52","638,64","777,41","540,82","583,64","649,79","1151,54","716,89","812,74","787,29","613,5","501,63","497,24","478,64","533,75","576,63","535,65","530,75","523,54"
494,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CO2e (t) GTP-AR4,AM,1304260,AM - Uarini,SANEAMENTO,NA,"94,17","105,31","168,42","189,96","208,7","233,31","254,86","282,78","307,26","338,79","372,09","475,37","572,9","666,51","452,88","467,24","504,77","629,73","365,73","389,67","507,56",395,"327,09","318,64","313,25","342,02","378,64","350,35","349,32","345,11"
495,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CO2e (t) GTP-AR4,AM,1304302,AM - Urucará,SANEAMENTO,NA,"150,56","166,8","231,59","258,94","288,28","319,63","353,24","389,01","427,2","467,77","518,47","637,09","744,33","869,2","567,31","572,81","595,03","669,21","378,48","393,67","452,36","344,72","284,67","270,16","259,34","278,1","300,31",278,"268,42","256,46"
496,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CO2e (t) GTP-AR4,AM,1304401,AM - Urucurituba,SANEAMENTO,NA,"356,39","394,53","234,23","261,73","291,22","322,78","356,57","392,51","424,6","465,01","515,69","570,74","621,04","652,3","368,27","329,73","308,33","1056,9","611,32","644,73","654,73","523,76","440,41","437,55","430,97","491,49","538,66","510,71","506,03","503,86"
497,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CO2e (t) GWP-AR4,AM,1300029,AM - Alvarães,SANEAMENTO,NA,"238,41","259,72","320,91","361,41","396,75","442,92","483,51","535,99","582,1","641,21","714,84","878,64","1031,87","1183,93","773,89","785,58","838,25","1257,49","733,43","773,59","869,39","688,48","563,3","548,72","535,92","602,36","659,93","606,85","604,99","596,6"
498,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CO2e (t) GWP-AR4,AM,1300060,AM - Amaturá,SANEAMENTO,NA,"75,06","81,33","109,71","120,26","131,52","148,58","161,54","180,96","195,82","217,76","238,17","301,86","369,93","440,71","300,1","326,05","355,71","576,57","350,96","388,07","469,91","370,58","300,69","306,15","294,96","336,26","368,72","343,06","345,83","341,06"
499,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CO2e (t) GWP-AR4,AM,1300086,AM - Anamã,SANEAMENTO,NA,"134,53","148,4","137,94","153,69","170,54","188,64","212,77","233,64","255,81","279,31","308,9","382,01","463,29","538,98",360,"369,81","401,5","833,44","518,28","576,93","781,08","611,38","512,92","512,03","516,48","586,57","651,61","606,47","620,03","623,21"
500,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CO2e (t) GWP-AR4,AM,1300102,AM - Anori,SANEAMENTO,NA,"213,64","241,6","258,21","286,51","316,83","349,16","392,11","429,3","468,73","510,7","563,58","706,55","850,37","982,44","656,04","670,76","723,33","1362,88","816,19","907,37","1116,33","881,04","741,03","735,76","734,26","833,02","922,83","866,63","861,79","861,53"
501,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CO2e (t) GWP-AR4,AM,1300144,AM - Apuí,SANEAMENTO,NA,"123,81","136,89","282,98","315,88","351,1","388,8","429,07","472,1","529,06","578,26","640,03","822,99","999,1","1212,18","831,52","877,88","972,47","1492,09","892,03","994,16","1062,87","845,96","690,4","679,7","686,16","754,41","842,33","775,74","782,13","775,31"
502,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CO2e (t) GWP-AR4,AM,1300201,AM - Atalaia do Norte,SANEAMENTO,NA,"92,11","101,44","108,6","127,18","140,65",155,"170,34","186,62","203,98","222,44","245,58","331,25","452,86","565,01","409,58","460,25","532,7","1169,84",764,"908,98","1118,03","888,49","741,76","738,94","724,9","823,09","922,34","872,22","871,22","873,87"
503,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CO2e (t) GWP-AR4,AM,1300300,AM - Autazes,SANEAMENTO,NA,"492,86","536,29","657,69","739,48","811,14","904,64","986,75","1092,72","1205,83","1305,62","1454,3","1783,91","2133,63","2449,87","1629,5","1656,35","1768,63","3057,44","1832,65","1962,81","2198,67","1726,91","1445,93","1425,41","1415,76","1558,04","1728,07","1613,49","1629,27","1622,42"
504,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CO2e (t) GWP-AR4,AM,1300409,AM - Barcelos,SANEAMENTO,NA,"254,36","288,28","537,49","597,2","661,14","729,48","802,36","898,79","982,4","1071,09","1182,71","1481,2","1765,21","2092,05","1398,51","1438,93","1519,41","1872,22","1077,22","1116,93","1207,59",937,"769,18","742,27","727,76","820,08","868,24","820,15","808,96","786,79"
505,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CO2e (t) GWP-AR4,AM,1300508,AM - Barreirinha,SANEAMENTO,NA,"564,02","621,17","731,96","814,4","902,83","1013,18","1114,82","1223,17","1338,3","1460,78","1614,47","1994,01","2408,98","2777,83","1848,5","1887,49","2019,11","3466,78","2052,28","2241,51","2385,29","1889,05","1545,68","1512,06","1518,88","1663,29","1839,08","1714,49","1717,27","1680,52"
506,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CO2e (t) GWP-AR4,AM,1300607,AM - Benjamin Constant,SANEAMENTO,NA,"342,93","382,76","404,26","455,48","510,58","553,46","615,99","682,77","754,13","810,38","903,71","1133,73","1365,27","1607,1","1074,03","1119,44","1207,89","2339,24","1429,72","1593,58","1972,19","1540,88",1295,"1285,63","1265,55","1442,61","1580,28","1497,63","1522,7","1516,63"
507,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CO2e (t) GWP-AR4,AM,1300631,AM - Beruri,SANEAMENTO,NA,"149,97","166,52","212,06","237,51","264,79","294,06","325,39","358,77","394,36","422,85","469,53","609,82","756,73","917,97","635,51","696,46","772,73","1411,75","878,23","995,76","1204,95","939,4","786,89","779,66","783,55","865,05","956,74","904,91","918,19","900,81"
508,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CO2e (t) GWP-AR4,AM,1300680,AM - Boa Vista do Ramos,SANEAMENTO,NA,"167,54","184,78","223,88","249,45","276,84","306,2","337,6","370,94","406,58","453,45","501,41","633,81","756,32","895,74","604,68","635,08","689,31","1269,81","790,81","881,05","1065,05","842,14","696,24","690,84","690,37","782,47","862,07","810,82","823,86","805,87"
509,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CO2e (t) GWP-AR4,AM,1300706,AM - Boca do Acre,SANEAMENTO,NA,"324,17","354,64","323,7","375,32","413,2","453,65","496,68","542,45","612,95","665,53","732,05","933,82","1146,66","1374,52","930,84","1011,34","1107,1","2106,1","1312,96","1483,64","1684,85","1324,79","1088,97","1058,21","1020,66","1149,75","1258,56","1173,31","1133,97","1112,34"
510,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CO2e (t) GWP-AR4,AM,1300805,AM - Borba,SANEAMENTO,NA,"458,77","514,03","721,63","815,02","896,4","1003,22","1096,65","1218,13","1324,52","1461,72","1605,98","2029,02","2436,55","2864,91","1896,1","1977,53","2125,97","3063,61","1824,53","1968,87","2345,08","1831,1","1521,1","1489,22","1469,2","1609,61","1787,6","1659,27","1663,36","1648,58"
511,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CO2e (t) GWP-AR4,AM,1300839,AM - Caapiranga,SANEAMENTO,NA,"196,79","219,26","243,11","267,39","299,24","333,22","363,29","401,96","443,12","479,67","533,9","661,39","784,5","910,16","599,8","616,09","654,64","1156,62","693,46","756,34","824,54","649,05","538,53","528,27","526,53","577,58","637,9","599,09","601,7","586,29"
512,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CO2e (t) GWP-AR4,AM,1300904,AM - Canutama,SANEAMENTO,NA,"288,83","326,56","244,92","271,81","300,55","331,23","371,92","407,17","444,68","484,41","544,19","668,19","738,06","825,08","511,89","500,91","510,8","1044,02","633,16","681,35","803,16","669,48","547,81","548,23","536,8","586,32","642,49","605,68","589,31","581,23"
513,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CO2e (t) GWP-AR4,AM,1301001,AM - Carauari,SANEAMENTO,NA,"375,31","417,75","421,86","474,28","530,65","591,12","655,84","706,87","779,7","857,34","954,01","1138,77","1303,77","1455,27","918,02","901,72","914,49","1446,88","821,05","839,99","864,39","684,64","553,26","535,95","539,1","586,47","643,35","594,51","589,01","566,61"
