ID,NIVEL 1,NIVEL 2,NIVEL 3,NIVEL 4,NIVEL 5,NIVEL 6,TIPO DE EMISSAO,GÁS,TERRITÓRIO,IBGE,MUNICIPIO,ATIVIDADE ECONÔMICA,PRODUTO,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
1534,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Avícola,NA,NA,Emissão,CO2e (t) GTP-AR2,AC,1200427,AC - Rodrigues Alves,SANEAMENTO,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1535,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Avícola,NA,NA,Emissão,CO2e (t) GTP-AR2,AC,1200435,AC - Santa Rosa do Purus,SANEAMENTO,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1536,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Avícola,NA,NA,Emissão,CO2e (t) GTP-AR2,AC,1200450,AC - Senador Guiomard,SANEAMENTO,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1537,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Avícola,NA,NA,Emissão,CO2e (t) GTP-AR2,AC,1200500,AC - Sena Madureira,SANEAMENTO,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1538,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Avícola,NA,NA,Emissão,CO2e (t) GTP-AR2,AC,1200609,AC - Tarauacá,SANEAMENTO,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1539,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Avícola,NA,NA,Emissão,CO2e (t) GTP-AR2,AC,1200708,AC - Xapuri,SANEAMENTO,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1540,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Avícola,NA,NA,Emissão,CO2e (t) GTP-AR2,AC,1200807,AC - Porto Acre,SANEAMENTO,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1541,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Avícola,NA,NA,Emissão,CO2e (t) GTP-AR4,AC,1200013,AC - Acrelândia,SANEAMENTO,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1542,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Avícola,NA,NA,Emissão,CO2e (t) GTP-AR4,AC,1200054,AC - Assis Brasil,SANEAMENTO,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1543,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Avícola,NA,NA,Emissão,CO2e (t) GTP-AR4,AC,1200104,AC - Brasiléia,SANEAMENTO,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1544,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Avícola,NA,NA,Emissão,CO2e (t) GTP-AR4,AC,1200138,AC - Bujari,SANEAMENTO,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1545,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Avícola,NA,NA,Emissão,CO2e (t) GTP-AR4,AC,1200179,AC - Capixaba,SANEAMENTO,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1546,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Avícola,NA,NA,Emissão,CO2e (t) GTP-AR4,AC,1200203,AC - Cruzeiro do Sul,SANEAMENTO,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1547,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Avícola,NA,NA,Emissão,CO2e (t) GTP-AR4,AC,1200252,AC - Epitaciolândia,SANEAMENTO,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Avícola,NA,NA,Emissão,CO2e (t) GTP-AR4,AC,1200302,AC - Feijó,SANEAMENTO,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Avícola,NA,NA,Emissão,CO2e (t) GTP-AR4,AC,1200328,AC - Jordão,SANEAMENTO,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1550,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Avícola,NA,NA,Emissão,CO2e (t) GTP-AR4,AC,1200336,AC - Mâncio Lima,SANEAMENTO,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1551,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Avícola,NA,NA,Emissão,CO2e (t) GTP-AR4,AC,1200344,AC - Manoel Urbano,SANEAMENTO,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1552,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Avícola,NA,NA,Emissão,CO2e (t) GTP-AR4,AC,1200351,AC - Marechal Thaumaturgo,SANEAMENTO,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1553,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Avícola,NA,NA,Emissão,CO2e (t) GTP-AR4,AC,1200385,AC - Plácido de Castro,SANEAMENTO,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1554,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Avícola,NA,NA,Emissão,CO2e (t) GTP-AR4,AC,1200393,AC - Porto Walter,SANEAMENTO,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1555,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Avícola,NA,NA,Emissão,CO2e (t) GTP-AR4,AC,1200401,AC - Rio Branco,SANEAMENTO,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1556,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Avícola,NA,NA,Emissão,CO2e (t) GTP-AR4,AC,1200427,AC - Rodrigues Alves,SANEAMENTO,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1557,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Avícola,NA,NA,Emissão,CO2e (t) GTP-AR4,AC,1200435,AC - Santa Rosa do Purus,SANEAMENTO,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1558,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Avícola,NA,NA,Emissão,CO2e (t) GTP-AR4,AC,1200450,AC - Senador Guiomard,SANEAMENTO,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1559,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Avícola,NA,NA,Emissão,CO2e (t) GTP-AR4,AC,1200500,AC - Sena Madureira,SANEAMENTO,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1560,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Avícola,NA,NA,Emissão,CO2e (t) GTP-AR4,AC,1200609,AC - Tarauacá,SANEAMENTO,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1561,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Avícola,NA,NA,Emissão,CO2e (t) GTP-AR4,AC,1200708,AC - Xapuri,SANEAMENTO,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1562,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Avícola,NA,NA,Emissão,CO2e (t) GTP-AR4,AC,1200807,AC - Porto Acre,SANEAMENTO,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1563,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Avícola,NA,NA,Emissão,CO2e (t) GTP-AR5,AC,1200013,AC - Acrelândia,SANEAMENTO,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1564,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Avícola,NA,NA,Emissão,CO2e (t) GTP-AR5,AC,1200054,AC - Assis Brasil,SANEAMENTO,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1565,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Avícola,NA,NA,Emissão,CO2e (t) GTP-AR5,AC,1200104,AC - Brasiléia,SANEAMENTO,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1566,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Avícola,NA,NA,Emissão,CO2e (t) GTP-AR5,AC,1200138,AC - Bujari,SANEAMENTO,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1567,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Avícola,NA,NA,Emissão,CO2e (t) GTP-AR5,AC,1200179,AC - Capixaba,SANEAMENTO,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1568,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Avícola,NA,NA,Emissão,CO2e (t) GTP-AR5,AC,1200203,AC - Cruzeiro do Sul,SANEAMENTO,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1569,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Avícola,NA,NA,Emissão,CO2e (t) GTP-AR5,AC,1200252,AC - Epitaciolândia,SANEAMENTO,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1570,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Avícola,NA,NA,Emissão,CO2e (t) GTP-AR5,AC,1200302,AC - Feijó,SANEAMENTO,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1571,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Avícola,NA,NA,Emissão,CO2e (t) GTP-AR5,AC,1200328,AC - Jordão,SANEAMENTO,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1572,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Avícola,NA,NA,Emissão,CO2e (t) GTP-AR5,AC,1200336,AC - Mâncio Lima,SANEAMENTO,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1573,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Avícola,NA,NA,Emissão,CO2e (t) GTP-AR5,AC,1200344,AC - Manoel Urbano,SANEAMENTO,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1574,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Avícola,NA,NA,Emissão,CO2e (t) GTP-AR5,AC,1200351,AC - Marechal Thaumaturgo,SANEAMENTO,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1575,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Avícola,NA,NA,Emissão,CO2e (t) GTP-AR5,AC,1200385,AC - Plácido de Castro,SANEAMENTO,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1576,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Avícola,NA,NA,Emissão,CO2e (t) GTP-AR5,AC,1200393,AC - Porto Walter,SANEAMENTO,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1577,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Avícola,NA,NA,Emissão,CO2e (t) GTP-AR5,AC,1200401,AC - Rio Branco,SANEAMENTO,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1578,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Avícola,NA,NA,Emissão,CO2e (t) GTP-AR5,AC,1200427,AC - Rodrigues Alves,SANEAMENTO,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1579,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Avícola,NA,NA,Emissão,CO2e (t) GTP-AR5,AC,1200435,AC - Santa Rosa do Purus,SANEAMENTO,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Avícola,NA,NA,Emissão,CO2e (t) GTP-AR5,AC,1200450,AC - Senador Guiomard,SANEAMENTO,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1581,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Avícola,NA,NA,Emissão,CO2e (t) GTP-AR5,AC,1200500,AC - Sena Madureira,SANEAMENTO,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1582,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Avícola,NA,NA,Emissão,CO2e (t) GTP-AR5,AC,1200609,AC - Tarauacá,SANEAMENTO,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1583,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Avícola,NA,NA,Emissão,CO2e (t) GTP-AR5,AC,1200708,AC - Xapuri,SANEAMENTO,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1584,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Avícola,NA,NA,Emissão,CO2e (t) GTP-AR5,AC,1200807,AC - Porto Acre,SANEAMENTO,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1585,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Avícola,NA,NA,Emissão,CO2e (t) GWP-AR2,AC,1200013,AC - Acrelândia,SANEAMENTO,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1586,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Avícola,NA,NA,Emissão,CO2e (t) GWP-AR2,AC,1200054,AC - Assis Brasil,SANEAMENTO,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1587,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Avícola,NA,NA,Emissão,CO2e (t) GWP-AR2,AC,1200104,AC - Brasiléia,SANEAMENTO,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1588,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Avícola,NA,NA,Emissão,CO2e (t) GWP-AR2,AC,1200138,AC - Bujari,SANEAMENTO,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1589,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Avícola,NA,NA,Emissão,CO2e (t) GWP-AR2,AC,1200179,AC - Capixaba,SANEAMENTO,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1590,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Avícola,NA,NA,Emissão,CO2e (t) GWP-AR2,AC,1200203,AC - Cruzeiro do Sul,SANEAMENTO,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1591,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Avícola,NA,NA,Emissão,CO2e (t) GWP-AR2,AC,1200252,AC - Epitaciolândia,SANEAMENTO,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1592,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Avícola,NA,NA,Emissão,CO2e (t) GWP-AR2,AC,1200302,AC - Feijó,SANEAMENTO,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1593,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Avícola,NA,NA,Emissão,CO2e (t) GWP-AR2,AC,1200328,AC - Jordão,SANEAMENTO,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1594,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Avícola,NA,NA,Emissão,CO2e (t) GWP-AR2,AC,1200336,AC - Mâncio Lima,SANEAMENTO,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1595,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Avícola,NA,NA,Emissão,CO2e (t) GWP-AR2,AC,1200344,AC - Manoel Urbano,SANEAMENTO,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1596,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Avícola,NA,NA,Emissão,CO2e (t) GWP-AR2,AC,1200351,AC - Marechal Thaumaturgo,SANEAMENTO,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1597,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Avícola,NA,NA,Emissão,CO2e (t) GWP-AR2,AC,1200385,AC - Plácido de Castro,SANEAMENTO,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1598,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Avícola,NA,NA,Emissão,CO2e (t) GWP-AR2,AC,1200393,AC - Porto Walter,SANEAMENTO,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1599,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Avícola,NA,NA,Emissão,CO2e (t) GWP-AR2,AC,1200401,AC - Rio Branco,SANEAMENTO,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Avícola,NA,NA,Emissão,CO2e (t) GWP-AR2,AC,1200427,AC - Rodrigues Alves,SANEAMENTO,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1601,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Avícola,NA,NA,Emissão,CO2e (t) GWP-AR2,AC,1200435,AC - Santa Rosa do Purus,SANEAMENTO,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1602,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Avícola,NA,NA,Emissão,CO2e (t) GWP-AR2,AC,1200450,AC - Senador Guiomard,SANEAMENTO,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1603,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Avícola,NA,NA,Emissão,CO2e (t) GWP-AR2,AC,1200500,AC - Sena Madureira,SANEAMENTO,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1604,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Avícola,NA,NA,Emissão,CO2e (t) GWP-AR2,AC,1200609,AC - Tarauacá,SANEAMENTO,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1605,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Avícola,NA,NA,Emissão,CO2e (t) GWP-AR2,AC,1200708,AC - Xapuri,SANEAMENTO,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1606,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Avícola,NA,NA,Emissão,CO2e (t) GWP-AR2,AC,1200807,AC - Porto Acre,SANEAMENTO,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1607,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Avícola,NA,NA,Emissão,CO2e (t) GWP-AR4,AC,1200013,AC - Acrelândia,SANEAMENTO,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1608,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Avícola,NA,NA,Emissão,CO2e (t) GWP-AR4,AC,1200054,AC - Assis Brasil,SANEAMENTO,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1609,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Avícola,NA,NA,Emissão,CO2e (t) GWP-AR4,AC,1200104,AC - Brasiléia,SANEAMENTO,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1610,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Avícola,NA,NA,Emissão,CO2e (t) GWP-AR4,AC,1200138,AC - Bujari,SANEAMENTO,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1611,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Avícola,NA,NA,Emissão,CO2e (t) GWP-AR4,AC,1200179,AC - Capixaba,SANEAMENTO,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1612,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Avícola,NA,NA,Emissão,CO2e (t) GWP-AR4,AC,1200203,AC - Cruzeiro do Sul,SANEAMENTO,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1613,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Avícola,NA,NA,Emissão,CO2e (t) GWP-AR4,AC,1200252,AC - Epitaciolândia,SANEAMENTO,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1614,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Avícola,NA,NA,Emissão,CO2e (t) GWP-AR4,AC,1200302,AC - Feijó,SANEAMENTO,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1615,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Avícola,NA,NA,Emissão,CO2e (t) GWP-AR4,AC,1200328,AC - Jordão,SANEAMENTO,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1616,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Avícola,NA,NA,Emissão,CO2e (t) GWP-AR4,AC,1200336,AC - Mâncio Lima,SANEAMENTO,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
